danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0.663,0.404,7,-10.677,1,0.03,0.574,0.0,0.107,0.715,138.324,3z50jMHFcNH1ntMwIzwbOf,182520,4
0.603,0.389,9,-12.949,1,0.0717,0.716,0.0,0.08,0.673,108.018,7z2o61QeKKJY2i4JJTbEEI,177893,3
0.642,0.427,3,-8.471,1,0.0402,0.871,0.0904,0.124,0.404,82.344,4KROoGIaPaR1pBHPnR3bwC,124001,4
0.318,0.303,11,-15.572,0,0.0302,0.664,0.000223,0.113,0.226,174.254,1XuccRABkfUVB4FjSVhjL1,197275,4
0.497,0.0919,3,-15.685,1,0.0704,0.968,0.00214,0.133,0.548,206.431,7CNaYAdLyi86kofGafReiT,139693,4
0.386,0.7,7,-10.816,1,0.0412,0.154,0.0881,0.087,0.769,185.777,6gyU6PaPpzTCUYzZcVICwk,239333,4
0.587,0.133,9,-15.151,0,0.0565,0.186,2.26e-05,0.258,0.068,102.938,36AlMHDBFwSsD3FQOy1R81,201733,4
0.798,0.675,7,-8.559,1,0.0565,0.13,3.46e-05,0.678,0.942,122.001,72turotC0y5VI0W3VMAcwj,251373,4
0.529,0.702,11,-7.216,0,0.0271,0.0664,0.0,0.374,0.761,111.538,7Ky6stA9xEiFaiIuzReYBG,193320,4
0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.386,79.975,1DIXPcTDzTj8ZMHt3PDt8p,240693,4
0.618,0.466,9,-11.644,1,0.0503,0.365,0.0,0.29,0.666,130.034,4shqUU3uiZNZFVNGzoGmYg,170747,4
0.558,0.223,10,-12.362,1,0.0299,0.868,0.000972,0.13,0.303,101.711,4LJcNiq2pBb8OeqrGdBJQw,161547,3
0.563,0.441,4,-9.902,1,0.0437,0.773,0.0,0.351,0.468,115.168,37Dl7jQMmt0gUnzTKqnjkN,290467,4
0.479,0.725,2,-4.671,1,0.0335,0.026,0.000129,0.209,0.43,101.938,5BkNCuxzzid0gz9sx3NNbX,215493,4
0.439,0.376,11,-17.228,0,0.0319,0.36,0.0452,0.203,0.626,131.495,0Cx5FW4aHi7WSD27o2B6PD,256787,4
0.578,0.502,2,-8.465,1,0.0294,0.354,2.44e-06,0.114,0.508,120.986,7kd31hbc1pxQuzuVgM1cBt,252760,4
0.297,0.464,2,-10.395,1,0.0314,0.384,1.33e-06,0.094,0.216,132.68,3gQN80S4LMGwO0epwNUl9J,176027,4
0.66,0.629,5,-12.359,1,0.0387,0.432,7.3e-05,0.172,0.324,111.926,2v7ywbUzCgcVohHaKUcacV,340867,4
0.463,0.577,5,-6.542,1,0.043,0.77,0.0,0.598,0.43,97.83,17nOJOcPbcl4sKzM2yyYDp,229413,4
0.541,0.216,2,-17.93,1,0.0369,0.736,9.95e-05,0.113,0.31,85.819,7hpk3H8tjWh23edusCKW5O,189093,4
0.436,0.141,0,-13.271,1,0.0308,0.902,2.81e-06,0.126,0.146,76.64,6jGnykaS6TkWp15utXSAeI,198227,3
0.299,0.329,3,-10.096,1,0.0279,0.756,0.0105,0.0559,0.392,132.282,3mlMpmY8oZIBFc39D9zLbh,218187,4
0.723,0.442,2,-16.144,1,0.0341,0.302,0.18,0.107,0.963,133.507,29SkFrotMPQH88drC646sy,230800,4
0.552,0.426,1,-16.011,1,0.273,0.478,0.0,0.12,0.771,127.936,7zNIX8Ypp1sEXGzY9l2xLD,202760,4
0.642,0.284,1,-15.317,1,0.0326,0.845,0.000234,0.113,0.439,147.874,0knqVSsgD7C8yu5yNmQFbA,310000,4
0.51,0.434,1,-10.004,1,0.0361,0.177,0.516,0.0603,0.207,119.695,3Ty7OTBNSigGEpeW2PqcsC,308627,4
0.806,0.765,2,-9.665,0,0.0583,0.0236,0.617,0.148,0.353,115.023,5eqZWYQ5tbIehx00NeKXz7,372760,4
0.578,0.807,9,-8.078,1,0.0361,0.000974,0.000416,0.0526,0.384,110.053,4BC2WQKrZdqMX6rHsvVbUy,226627,4
0.123,0.214,2,-10.946,1,0.037,0.836,0.676,0.13,0.0451,90.408,0c89GbbUO3degznx9eYrq0,223120,4
0.526,0.427,7,-10.773,1,0.0515,0.679,0.0,0.138,0.756,88.319,6vaLNoH6eoMBkKbKxLTzO4,134840,4
0.704,0.241,1,-13.258,1,0.0476,0.625,2.8e-05,0.0868,0.661,140.411,1NrbnHlR2BFREcyWXHIHip,157667,4
0.631,0.638,7,-8.958,1,0.0274,0.4,0.000516,0.216,0.812,133.739,1300POeOaj8qho30FRHjgf,305493,4
0.572,0.197,2,-16.693,1,0.0324,0.902,0.0212,0.0881,0.388,112.338,52FZW6u4BM9e1Kh4bewek3,225653,3
0.483,0.523,0,-16.034,1,0.0286,0.0177,0.133,0.123,0.898,82.253,4sxsZUKO543RzqWPeA5cQY,215440,4
0.601,0.298,0,-14.642,1,0.0316,0.739,0.75,0.103,0.472,110.28,20FLGZPgMHXlU0VpQ0HpxN,264613,3
0.329,0.931,0,-4.207,1,0.0922,0.0043,0.0533,0.0442,0.252,156.946,2NL68n0OBO1MP5lJ6ntDPq,245875,4
0.697,0.914,7,-3.872,1,0.0395,0.793,0.0,0.111,0.896,112.212,23YtNuZf92xMntIAUgQBV3,268240,4
0.43,0.374,11,-9.949,1,0.0292,0.372,0.379,0.316,0.191,128.56,6OuRbvP4PgbuzBIapVzmFJ,277960,4
0.461,0.98,7,-5.844,0,0.114,0.0113,0.000578,0.128,0.253,127.958,7boYaGhiYk0h7jjhKGhN02,277587,4
0.348,0.393,1,-9.787,1,0.03,0.223,0.0,0.151,0.357,132.069,2OxkfL5jW8bvYTCNDLlRSY,153067,4
0.246,0.572,4,-9.576,0,0.0335,0.0205,0.873,0.126,0.169,82.07,5IpTvvTopPoAhJLbtQ798i,213000,4
0.494,0.54,2,-17.34,1,0.0348,0.154,0.0,0.0878,0.723,134.976,1x1XQqhBViz4opcpwc7FVs,277468,4
0.52,0.436,0,-11.508,0,0.0355,0.865,0.0651,0.123,0.114,126.053,50M7nY1oQuNHecs0ahWAtI,245240,4
0.567,0.745,8,-5.423,1,0.0264,0.402,0.0,0.0873,0.903,125.575,2ULL3VZf4WwBKO4vjwT7Bg,180133,4
0.789,0.768,0,-5.316,0,0.032,0.146,0.000789,0.0806,0.624,116.185,0xCWuxvVaWKl15vFrCMFkG,289333,5
0.837,0.38,7,-13.341,0,0.064,0.541,0.00789,0.198,0.892,104.995,1LOZMYF5s8qhW7Rv4w2gun,267947,4
0.421,0.829,6,-8.605,0,0.0387,0.171,0.0,0.0835,0.935,124.87,1AWSemPzuGu4A9lVhSsFWJ,184333,4
0.49,0.812,7,-7.827,0,0.0368,0.000427,0.862,0.66,0.49,125.923,63lqCYGwtmoQiM5VAzAaDz,260547,4
0.54,0.688,1,-9.021,0,0.0331,0.0812,0.0,0.0857,0.564,120.981,0KZodeWxqxd88F9wY1cqgs,281232,4
0.6,0.303,7,-16.408,1,0.0318,0.516,0.000123,0.0832,0.31,102.998,19kAUW6NMzgDHKT19s7782,188080,4
0.783,0.507,1,-14.247,0,0.0323,0.413,0.185,0.0467,0.972,123.76,5A5yHwpaMfXp3BhSERxtHD,237667,4
0.837,0.788,7,-12.312,1,0.0717,0.297,0.0124,0.163,0.889,108.639,7ddR13zBPxJwGmOBnweH79,218067,4
0.571,0.244,0,-15.732,1,0.0323,0.513,0.00874,0.128,0.376,82.139,4O2oebDjyqRs2EsrLMQVXm,197160,4
0.359,0.00681,7,-20.957,1,0.0602,0.945,0.158,0.0581,0.205,128.713,1idiifjTcCoGfBeZiYOdim,174760,5
0.545,0.578,2,-8.745,1,0.0406,0.0114,6.57e-05,0.0692,0.819,128.038,4QQEzkxcONBthDLfzqIh9S,238907,4
0.653,0.149,10,-17.866,0,0.0392,0.867,0.000983,0.0986,0.481,130.359,7znjbX9XdoQayIrVNdd50Z,320253,4
0.394,0.622,4,-8.258,0,0.0336,0.213,4.45e-05,0.0892,0.342,126.844,0cKk8BKEi7zXbdrYdyqBP5,221427,4
0.825,0.629,1,-8.717,1,0.0326,0.0306,9.5e-06,0.0503,0.719,110.113,4H5h8oKpjpxmD5oxatzApL,287800,4
0.685,0.633,9,-7.259,1,0.0377,0.0136,0.000106,0.0935,0.731,131.397,7G67ZJRQT9nn2Fa9vA6B32,317240,4
0.507,0.627,1,-7.838,1,0.0354,0.575,0.0,0.198,0.962,175.309,4GWHrdyVTC0AWwuRgoWzE7,180747,4
0.473,0.348,0,-11.1,1,0.0288,0.721,7.42e-05,0.0823,0.283,107.819,6i81qFkru6Kj1IEsB7KNp2,215853,4
0.641,0.408,2,-14.971,1,0.0409,0.824,0.0022,0.0958,0.58,116.436,0xLrMI4R2xTwRHWV3UQCAZ,272946,4
0.423,0.629,9,-5.726,1,0.0342,0.197,0.0,0.175,0.49,72.229,6LHRwYLtCTqP6KcoLRAmPD,224000,4
0.667,0.699,7,-7.574,1,0.026,0.42,0.000442,0.201,0.655,118.567,4jLv3tDBu8ww2R07DvL12s,314173,4
0.628,0.42,9,-10.547,1,0.177,0.395,2.55e-06,0.104,0.337,165.304,2HEgBBls7l0smWTxPx0MtZ,166133,4
0.629,0.767,9,-8.216,1,0.036,0.57,0.000458,0.37,0.851,127.0,7HKUMf1E7pgmUbWm60SHKU,350383,4
0.383,0.208,0,-16.035,1,0.03,0.818,3.36e-05,0.189,0.219,84.699,3g3xDtGtU0asKw6iYCYiG5,225133,4
0.653,0.666,6,-7.808,1,0.0249,0.0508,0.0466,0.139,0.765,128.505,6N7gPTru90HYLRUIVDQ185,270652,4
0.604,0.8,9,-9.311,1,0.0901,0.0815,0.0,0.804,0.817,88.529,2HudfMAHpahXeWpgeZkk3r,369027,4
0.379,0.203,5,-11.66,1,0.0373,0.931,3.31e-06,0.222,0.344,67.135,4kCS2MgX5dQFyqHy21MzJG,193893,4
0.674,0.659,8,-8.049,1,0.0277,0.00156,0.00765,0.108,0.697,99.768,50JK22El2PTIzZBU2liLDI,243587,4
0.676,0.577,7,-9.009,1,0.0493,0.794,0.0146,0.0782,0.584,93.915,4bV9p4yeBDEGQHZoQnmbtT,311827,4
0.49,0.592,5,-12.217,1,0.0343,0.242,0.0121,0.199,0.451,150.702,6zLuHBkp5C4Mxvm9YLM5Zg,208867,4
0.559,0.473,5,-7.712,1,0.0279,0.446,0.00141,0.154,0.397,121.227,4IRHwIZHzlHT1FQpRa5RdE,192827,4
0.317,0.498,5,-9.137,0,0.0315,0.0515,0.306,0.121,0.141,84.563,5Ext9ObPEi7wIcv5AiQWJy,246000,4
0.46,0.762,7,-7.523,0,0.0699,0.444,0.0,0.328,0.832,159.643,1h2NZP7rlDgelQ0r1tCOzs,110653,4
0.735,0.439,3,-11.846,1,0.0396,0.22,0.214,0.31,0.439,80.487,65HmkBrfaMzX2zZx5LZab1,223800,4
0.42,0.276,5,-16.211,1,0.0305,0.793,0.00192,0.292,0.505,208.589,6y234mJkt0DEh39NxZ4uZ6,194227,4
0.693,0.326,5,-15.916,1,0.0348,0.0368,1.07e-06,0.355,0.515,116.719,1XHDa4T1c17Oza98iO0xVn,221018,4
0.282,0.247,7,-11.838,1,0.0305,0.839,0.0,0.144,0.255,112.146,4PKRAcbN8aPrgzFe0kOxRx,216613,5
0.413,0.0563,5,-22.264,0,0.041,0.67,0.000126,0.102,0.183,124.977,3KF1EXX2zGfVtGeZKiClB0,240307,4
0.369,0.515,7,-9.318,1,0.0396,0.0218,0.0,0.0556,0.446,171.334,6fBy4h0spon7gkmZroCRmR,272427,4
0.694,0.881,1,-4.053,0,0.0701,0.0153,0.0196,0.0851,0.924,121.554,2He3NOyqtLNE3RQPpeDdSb,231787,4
0.271,0.551,2,-7.48,1,0.0457,0.582,4.16e-05,0.256,0.428,78.111,3VTNVsTTu05dmTsVFrmGpK,272467,4
0.791,0.677,5,-9.724,1,0.0356,0.776,0.00121,0.224,0.876,110.64,71GvlH0VdeClloLIkHrAVu,349280,4
0.612,0.24,9,-12.821,1,0.033,0.745,7.86e-05,0.115,0.223,122.565,57ct8jKi6trntXiRV0NnXi,228840,4
0.705,0.219,9,-15.3,1,0.0344,0.516,2.77e-05,0.171,0.635,123.539,5KzWFBC6bb86VcmAq396mo,228200,4
0.613,0.72,0,-7.957,1,0.0425,0.0132,0.0,0.104,0.561,117.341,3TW48DvQ7ChwY1Yy1tkMaP,265867,4
0.338,0.546,2,-9.222,1,0.0294,0.00954,0.00548,0.112,0.374,116.267,6sziyH8d6QELm57NpSpW83,182213,4
0.82,0.531,10,-7.846,1,0.0321,0.735,0.941,0.0989,0.882,136.792,4p7LMZWPAeSGbwUxVm1jIk,174680,4
0.409,0.293,2,-9.077,0,0.0289,0.12,0.00357,0.121,0.146,128.846,4yZGyoMBb6DE5TbfqnDSxx,363107,4
0.486,0.725,0,-4.367,1,0.0273,0.0519,1.96e-05,0.13,0.667,98.277,3kXYV44ZUG4ajq89Cr6dK1,236373,4
0.609,0.63,7,-9.39,1,0.0333,0.373,0.0,0.227,0.818,111.922,7jruu0eifvOgwBajru3E45,194627,4
0.588,0.149,7,-16.728,0,0.0319,0.846,9.65e-05,0.236,0.113,124.689,69uJi5QsBtqlYkGURTBli8,332960,4
0.548,0.778,7,-6.367,1,0.0551,0.279,0.0247,0.0484,0.969,120.37,7HIG9Utsra6sL79nA1Tn0y,181396,4
0.424,0.446,0,-8.526,1,0.0261,0.121,1.89e-06,0.0921,0.354,139.701,11FcfHd3SOmmrWJPGe7Y30,336733,4
0.634,0.614,2,-6.917,1,0.0258,0.598,5.21e-06,0.681,0.546,92.108,0oNwIWGkPR3hKjOU8nO3im,222507,4
0.747,0.571,9,-12.9,0,0.086,0.48,1.05e-06,0.242,0.965,91.838,6q2T5xXao6mTS6LLE88L84,220093,4
0.442,0.25,10,-13.017,1,0.0314,0.893,1.76e-05,0.103,0.285,138.906,0wiwCdb8sWzz9ETztz8taE,176520,4
0.641,0.397,7,-12.285,1,0.0454,0.294,0.000717,0.0496,0.57,81.962,53DfWyh0C0rJUGpsmtdRc1,300800,4
0.612,0.458,0,-11.086,0,0.069,0.427,8.41e-06,0.103,0.961,172.516,11rsK9GDZ9UdWsxtDqnMmN,201160,4
0.555,0.681,7,-4.386,1,0.0335,0.00579,0.0468,0.0844,0.559,126.072,7hEnqdq7DwBCJxjDd7xMKP,200200,4
0.457,0.268,0,-14.371,0,0.0319,0.674,5.77e-06,0.11,0.348,117.141,3BQLTtpQOYGXQY2lT3ZZeU,154667,4
0.789,0.554,11,-11.716,0,0.0359,0.3,0.757,0.106,0.971,133.464,0l32VLbE21cXN784EgZVYo,218587,4
0.372,0.569,9,-11.995,1,0.0738,0.585,0.0174,0.115,0.728,201.6,2uA5cMrC1idDQYip6WaQ6l,160507,4
0.711,0.586,10,-9.78,0,0.0514,0.435,6.48e-06,0.15,0.931,124.058,6g5qyQrAcoBX4X7XjxBoTO,148507,4
0.833,0.716,9,-11.265,1,0.04,0.533,0.0,0.058,0.9,104.8,2figdwcjVBClFAmi7pD60o,186627,4
0.539,0.444,0,-9.392,1,0.0529,0.608,0.0,0.397,0.373,129.034,4rMCvdNWp9IvvDJYyUfxyl,215133,4
0.622,0.693,7,-8.619,1,0.0274,0.288,1.06e-06,0.136,0.843,109.055,5gSHlT2SI0dtjeHrjj96A1,230040,4
0.203,0.295,3,-11.155,1,0.0323,0.92,2.05e-06,0.173,0.285,171.222,2vSxjnyrWrtxyfzO47EX6q,160933,3
0.474,0.263,9,-17.168,1,0.0373,0.715,2.02e-05,0.123,0.62,182.524,2iliRmXwvYDhgzpaWJuuML,234011,4
0.623,0.633,9,-8.212,1,0.0304,0.336,4.6e-05,0.147,0.895,121.119,1Q5kgpp4pmyGqPwNBzkSrw,243827,4
0.302,0.914,2,-4.724,0,0.0516,0.0344,4.05e-06,0.305,0.758,97.953,15gkmegUbWk1FcRPjX8gq1,186547,4
0.774,0.623,9,-5.956,1,0.0301,0.295,0.0,0.259,0.801,98.216,2nNdrstKD15nN3xR0KspgS,184267,4
0.858,0.457,8,-17.484,1,0.0925,0.379,7.28e-06,0.151,0.457,107.244,0HQf0bd3oSZei450iKuUFR,229200,4
0.688,0.936,7,-6.658,0,0.0377,0.0138,0.0,0.068,0.924,120.135,5OS6hw3tFeWUiT3NPQyUM8,291200,4
0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,3SdTKo2uVsxFblQjpScoHy,180056,4
0.642,0.34,6,-12.852,1,0.0394,0.854,0.475,0.0816,0.927,176.08,2TJqhMuTx2eMun7MMQVIFy,134400,4
0.312,0.497,2,-6.95,1,0.0309,0.587,0.0,0.246,0.546,94.311,0K2WjMLZYr09LKwurGRYRE,204907,4
0.615,0.616,6,-10.39,0,0.133,0.0399,0.000129,0.348,0.836,170.776,5NTZM8YYeKM2YsGSffVIge,235000,4
0.451,0.752,8,-6.993,1,0.0412,0.00939,0.000202,0.0844,0.358,81.917,56GbZVwxMdf1DENCluYS8A,238173,4
0.503,0.605,9,-7.909,1,0.0294,0.72,0.00698,0.16,0.643,124.732,0LI8l5GibxQ7NArxxowOMD,193400,4
0.699,0.514,4,-12.61,1,0.0315,0.587,0.029,0.22,0.63,120.758,0GvhHQbWSnGltjl0je61dI,144947,4
0.668,0.63,2,-10.204,0,0.0333,0.567,0.00103,0.261,0.528,94.026,2NbCpuyXXxNKQIALVzLQGQ,213933,4
0.621,0.516,2,-7.236,1,0.0251,0.433,0.0,0.0772,0.408,98.793,2y22hvHhf5uD44YG6s05WU,148626,4
0.606,0.221,8,-16.424,1,0.0532,0.369,0.0,0.181,0.351,90.55,6oIzz8WAYB3U0GvhxARRNl,195160,4
0.411,0.713,8,-6.377,0,0.0453,0.632,0.0,0.0622,0.447,142.991,4iJEtMRQMlL2Yk2Fsj2AI1,168467,4
0.453,0.195,7,-16.155,1,0.0348,0.65,2.13e-06,0.0879,0.213,76.869,5wkOLzcSg0Ne2OfGVRfgIa,285027,4
0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,7Ar4G7Ci11gpt6sfH9Cgz5,227267,4
0.592,0.256,4,-14.031,0,0.0449,0.842,2.38e-06,0.088,0.103,76.358,1HkOPLwAJH3kE8UnqgxF4s,238533,4
0.722,0.416,7,-13.049,1,0.0442,0.936,6.69e-06,0.333,0.84,111.803,7DoyVondfNCvD9OeTmDhvf,157547,4
0.229,0.83,4,-7.591,1,0.139,0.343,0.0,0.0712,0.423,216.304,4s8wL4SxEmAEd6XO9mi1Pn,172693,3
0.516,0.743,2,-8.47,1,0.0292,0.282,0.637,0.111,0.226,109.837,5tR13oIwi5J3elcTZPTTIU,226293,4
0.425,0.582,7,-5.948,1,0.0292,0.505,4.04e-06,0.168,0.808,135.941,6ed0AwPdxhDVKOKoYRLfgH,189867,4
0.605,0.625,0,-7.617,0,0.0336,0.334,8.25e-06,0.131,0.512,90.519,1TY8GLN78HHFa8hRWDWnEJ,263133,3
0.611,0.444,10,-10.599,1,0.0363,0.477,0.0,0.183,0.958,117.473,6VJosT2Ir5CIwPTuXg0D8F,131333,4
0.593,0.931,11,-5.232,0,0.0517,0.0322,0.588,0.0255,0.755,142.747,31alFPGPYXPTGLQfmkp8fh,411973,4
0.613,0.307,2,-17.385,1,0.0414,0.387,4.52e-06,0.087,0.789,117.305,1Zi2ezNOqt9y9irC11xYpN,215827,4
0.43,0.763,9,-5.462,0,0.0329,0.0787,0.00594,0.135,0.542,139.817,0OstErXYi79oIWePjhupzg,249080,4
0.561,0.754,9,-12.769,0,0.112,0.61,0.0194,0.328,0.642,100.08,3e0FzZjTXOUtiJGSClOBrI,282693,4
0.557,0.8,10,-8.477,1,0.0601,0.00132,0.0012,0.0906,0.582,135.47,1sTsuZTdANkiFd7T34H3nb,245373,4
0.776,0.559,6,-8.375,0,0.103,0.11,0.0,0.0671,0.758,122.242,6JRLFiX9NJSoRRKxowlBYr,232200,4
0.313,0.854,2,-7.908,1,0.0335,0.428,0.866,0.182,0.853,104.934,7AN22wQYwiCG49qYosygFq,451160,4
0.323,0.161,6,-10.383,1,0.0375,0.979,0.0225,0.175,0.113,118.851,1AHPsqF3EtHeWpOM06Y3Y4,261200,3
0.362,0.336,0,-11.237,1,0.039,0.379,0.0411,0.472,0.934,118.784,3cbEoHzeiebNIZLpaeC0jB,171227,4
0.405,0.152,0,-13.901,1,0.0395,0.979,9.07e-05,0.104,0.383,61.34,0DAmSYQW9kq9gQNDI002KP,245040,4
0.677,0.494,4,-8.921,1,0.0256,0.742,0.0,0.227,0.848,102.811,4Y20xkfnxwdOqOYdZoV0Ym,171667,4
0.524,0.641,0,-8.967,1,0.0497,0.0437,2.78e-05,0.159,0.482,141.65,7ndGFo9nZ108KPgXtfYWCe,184543,4
0.707,0.906,7,-5.771,1,0.0309,0.0368,0.000968,0.661,0.97,112.837,0NIRG3SEn2Zf88o3qHJil5,315293,4
0.613,0.618,8,-11.831,0,0.257,0.568,0.0,0.727,0.94,172.741,49fzPkBb3aOUWYRKaTWVhm,118267,4
0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,086myS9r57YsLbJpU0TgK9,161124,4
0.393,0.394,8,-10.068,1,0.0311,0.193,0.0,0.185,0.674,108.542,2i7BnaFeJvfHhzWZs9qB6F,141280,3
0.764,0.753,8,-7.402,1,0.0356,0.00141,0.375,0.163,0.482,119.995,1SJSYaP4Wp7ZVZZ8TCnwo6,208333,4
0.368,0.362,11,-11.538,1,0.0308,0.503,4.14e-06,0.127,0.672,92.769,3B9VueMM1VPiOkW56KSRrB,142600,4
0.612,0.703,7,-7.599,1,0.0341,0.173,0.000288,0.756,0.451,125.662,0wXUUVBlu7BIJTkdRY4eOk,218000,4
0.811,0.41,9,-8.214,1,0.0391,0.0365,6.63e-06,0.0799,0.626,103.965,43btz2xjMKpcmjkuRsvxyg,254493,4
0.749,0.475,8,-13.875,1,0.0737,0.147,0.0,0.175,0.866,98.53,1CpDrx0Q7f2Wv3tBXDMt6z,380267,4
0.286,0.822,9,-3.366,0,0.0381,2.31e-05,1.31e-05,0.353,0.19,90.96,6TlQ5fbojNRuG0hPQMbxeW,276667,4
0.524,0.853,4,-7.609,0,0.0647,0.118,0.212,0.0914,0.138,105.982,5VRkJsYcf9z4Wni19FxICi,390427,4
0.611,0.396,2,-13.741,1,0.178,0.495,1.4e-06,0.065,0.754,99.71,5YI7v4VBa23fbEt9wuUmkg,297133,4
0.274,0.594,10,-11.457,1,0.0374,0.0462,2.08e-06,0.105,0.375,175.124,4uL1k922hcohoa9xKa0rw3,261733,4
0.632,0.92,2,-4.976,1,0.0531,0.119,0.508,0.114,0.363,127.001,7kXmJwrZGIhDaLT9sNo3ut,290493,4
0.627,0.802,0,-8.432,1,0.0348,0.197,0.784,0.404,0.867,126.283,4jhsuQCUCJKA5f0bXb6XdJ,232400,4
0.518,0.406,8,-10.617,1,0.0405,0.676,0.536,0.116,0.694,123.964,7oFrdQjnUTfURQlayQZ9OC,153240,3
0.301,0.26,7,-8.453,1,0.0325,0.85,3.9e-05,0.129,0.292,64.085,6rRuaWn3Pw6mkczl8mD5bN,186573,3
0.776,0.871,5,-11.108,0,0.0519,0.00294,0.0129,0.0598,0.57,103.249,3yO1OjqT59JyjHaQZcCYDX,241773,4
0.521,0.233,7,-13.683,1,0.0254,0.635,0.0,0.245,0.4,78.93,4xiaE15ARCs5CVPA6J8gmC,235667,3
0.346,0.139,0,-15.326,1,0.0321,0.913,7.73e-05,0.0934,0.116,136.168,5GZEeowhvSieFDiR8fQ2im,217947,4
0.658,0.386,0,-10.077,1,0.0473,0.122,2.57e-05,0.183,0.206,129.712,19bdk6ouV54agDFmniNrLF,280840,4
0.599,0.533,9,-14.032,0,0.0472,0.475,0.00153,0.235,0.607,122.262,336ZYcU6poBWi3s8yzRcAD,228467,4
0.7,0.726,2,-7.717,1,0.0329,0.434,1.1e-06,0.0963,0.641,130.109,6BD1X1PeV5UzYUdiVaD2yL,243267,4
0.464,0.46,11,-6.874,1,0.0393,0.717,0.0,0.151,0.476,143.603,7JFoeg0arawADjGcz9gBnq,259093,4
0.505,0.0477,8,-23.032,1,0.0278,0.91,2.61e-06,0.0675,0.309,78.856,2BQZvZsA9SRafvWEBSQnri,184227,3
0.643,0.515,9,-12.998,1,0.0391,0.0407,0.00354,0.0237,0.874,124.897,5ZL2sx8wZreUNEFjOntteH,233000,4
0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466,5QTxFnGygVM4jFQiBovmRo,308120,4
0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,2aibwv5hGXSgw7Yru8IYTO,334667,4
0.303,0.392,0,-13.397,1,0.0384,0.098,0.000331,0.128,0.334,78.577,0wX1Y0UN2VdRuGmnvEoWiy,301160,4
0.526,0.693,0,-8.283,1,0.0418,0.424,0.0604,0.668,0.761,130.41,3kEDSj97ys9IQc3O8IsILr,199307,4
0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,3dYD57lRAUcMHufyqn9GcI,241688,4
0.512,0.833,11,-4.555,1,0.0326,4.16e-05,0.00134,0.21,0.448,121.47,23Llyuevgg4Dt5vNdZcEEf,236533,4
0.515,0.599,0,-9.268,1,0.0372,0.197,0.00153,0.115,0.593,78.626,7KeWURzF9Q6aIEaBRSyA0N,244027,4
0.423,0.43,9,-12.016,0,0.0397,0.678,0.00337,0.247,0.0416,124.47,7xcdm6MybPgVeYgGewJzdE,299507,4
0.534,0.803,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,2QfiRTz5Yc8DdShCxG1tB2,161560,4
0.213,0.0656,7,-24.81,1,0.0467,0.992,0.969,0.0699,0.0384,65.023,3U8Fx7zNTQrctytkj6Gqgd,150147,3
0.33,0.00357,3,-33.142,1,0.0339,0.995,0.953,0.0989,0.121,100.741,6MzbO6YS0M6tjwT93hjAl0,216213,3
0.368,0.00363,1,-36.759,1,0.035,0.993,0.922,0.137,0.085,69.363,1L4NadMj3Jj7YgGaikyhfr,254000,3
0.32,0.00501,1,-33.366,1,0.0455,0.993,0.919,0.0618,0.0383,68.947,3hCPh4oVVjaM8tv9sFH8cx,294960,5
0.701,0.341,1,-12.26,0,0.0418,0.499,0.903,0.359,0.163,105.513,5xbuJuQsTVheVZvX2AJVIv,151507,3
0.366,0.0126,2,-25.581,0,0.0317,0.971,0.913,0.136,0.0981,74.107,6BUuhyI6wqIO3N0FMopfOC,210133,1
0.364,0.00799,8,-33.09,1,0.0395,0.978,0.894,0.109,0.0674,101.226,1eqyKmkcp7b2s1PU9fEZRS,216093,4
0.361,0.0659,7,-28.757,0,0.054,0.995,0.875,0.122,0.375,85.114,7izqT26X2qmMbqiNAQZruO,195243,4
0.499,0.351,9,-11.509,0,0.0448,0.951,9.94e-05,0.118,0.616,90.664,28XMNc5If5BmJWYDU42gkw,235947,4
0.292,0.00472,7,-36.612,0,0.0435,0.995,0.913,0.0755,0.0817,70.052,3IrTLEtkdt8AOCZkxhXH3Q,216800,3
0.384,0.125,10,-22.4,1,0.0315,0.987,0.929,0.112,0.369,80.185,0vzSIBAqnN1HzvWrPbh6VF,120741,1
0.355,0.0479,2,-28.017,1,0.0414,0.986,0.958,0.115,0.0538,98.698,5U87k9mIyu2sGQppcqV4Dw,307203,4
0.33,0.00274,2,-37.342,0,0.0617,0.992,0.908,0.0668,0.188,61.088,4tKmydUDl8OIeb7fioEsnl,143532,4
0.116,0.0011,2,-39.982,1,0.0544,0.988,0.227,0.0991,0.0387,70.332,2ZrF3UfwS50CKE8jQQVjWj,255960,3
